"date","대우건설_ema5","건설_idx_ema5diffn","건설_idx_ema20diffn","에스피지_ema5","로봇2_idx_ema5diffn","로봇2_idx_ema20diffn","NAVER_ema5","SW_idx_ema5diffn","SW_idx_ema20diffn","대한광통신_ema5","optic_idx_ema5diffn","optic_idx_ema20diffn","로보티즈_ema5","로봇_idx_ema5diffn","로봇_idx_ema20diffn","OCI홀딩스_ema5","태양광_idx_ema5diffn","태양광_idx_ema20diffn","삼성SDI_ema5","이차전지_idx_ema5diffn","이차전지_idx_ema20diffn","가온전선_ema5","전선_idx_ema5diffn","전선_idx_ema20diffn","스피어_ema5","스페이스1_idx_ema5diffn","스페이스1_idx_ema20diffn","비에이치아이_ema5","원전_idx_ema5diffn","원전_idx_ema20diffn","한화에어로스페이스_ema5","방산_idx_ema5diffn","방산_idx_ema20diffn","현대차_ema5","자동차_idx_ema5diffn","자동차_idx_ema20diffn","프로텍_ema5","반도체장비_idx_ema5diffn","반도체장비_idx_ema20diffn","미래에셋증권_ema5","증권_idx_ema5diffn","증권_idx_ema20diffn","휴스틸_ema5","강관_idx_ema5diffn","강관_idx_ema20diffn","한솔케미칼_ema5","반도체소재_idx_ema5diffn","반도체소재_idx_ema20diffn","HJ중공업_ema5","조선_idx_ema5diffn","조선_idx_ema20diffn","브이엠_ema5","전공정_idx_ema5diffn","전공정_idx_ema20diffn","LS.ELECTRIC_ema5","인프라_idx_ema5diffn","인프라_idx_ema20diffn","SK_ema5","지주_idx_ema5diffn","지주_idx_ema20diffn","삼성전자_ema5","mem_idx_ema5diffn","mem_idx_ema20diffn","두산테스나_ema5","후공정_idx_ema5diffn","후공정_idx_ema20diffn","삼성전기_ema5","전자부품_idx_ema5diffn","전자부품_idx_ema20diffn"
2026-07-20,0.957430593652582,-5.23114530276676,-13.5638105793542,0.61253515918397,-8.11985937476361,-27.7328127658462,0.903656791469795,-1.94938895002254,-5.49317563096019,1.29109879646289,-6.9130552512643,-21.0848758854511,0.810679793406628,-7.7795733152359,-22.2830175318317,1.06062527689667,-1.48118178146982,-9.78218805764956,1.05333096418218,-7.67810393957276,-22.4868049633791,3.53130782233239,-11.7699046061453,-18.8674238340182,0.414092904915225,-7.39296459658539,-32.2357234898583,0.450161596947308,-7.42823716317027,-22.158529127947,0.701078692181721,-4.74942721321693,-13.9293417981954,0.894985660714424,-5.01783513171587,-17.1199409288785,1.20387938011563,-5.45395548256289,-5.72935623712146,0.620305856329598,-4.15481225538067,-7.63058731006963,0.694149536822444,-3.13937894873204,-13.4551903026251,0.9219352665083,-3.24392426935324,-9.31848968196869,0.651849730610796,-5.42511595376178,-17.6866786246951,2.41822402268621,-8.75609815112059,-7.87836060697662,1.21803178168458,-6.16854223972725,-19.7108668154916,1.8288779164661,-4.90933131564508,-15.8639577854044,1.4686267531895,-5.96218587864033,-17.3962709328638,0.877472244844752,-6.56787720244784,-12.5379378729991,3.10512330460529,-6.08798244258386,-23.4088586294284
2026-07-21,0.943344415099317,-2.12230781908867,-10.2726507488446,0.610543529246037,-1.82977328158309,-19.3461181060283,0.911627877377729,0.0857932988558057,-3.02449435495197,1.26436425690322,-2.79351526299074,-16.2867783914795,0.806817482030955,-1.71570931800641,-14.8167947870545,1.05669252519353,-0.0417207023465094,-7.46206719142164,1.04589136173778,-4.95648518618907,-20.0947238024199,3.39538473410568,-3.95789710220167,-11.4578675203877,0.402469454092928,-5.20167264348629,-29.6219102084253,0.440225695241093,-3.57499705819382,-17.9229155314138,0.695473050273753,-2.56219090613075,-11.7110477089297,0.877274119750156,-2.40115996082806,-14.0605943786988,1.19412322075039,-2.03360055807525,-3.00337933854632,0.609053117912345,-2.3641961616429,-6.3349277930347,0.687561875116555,-2.04879015129369,-12.10786400569,0.900563869087103,-2.84677014544212,-9.41413900665794,0.638163029404258,-1.49349073557432,-12.7855328983977,2.31484914910607,-7.03350998423572,-8.73823323063847,1.2178238013605,-1.79092808394381,-14.2812605819449,1.83411385538867,-1.41503100380501,-11.5684459136945,1.46631355316861,-1.28798297018634,-11.6996305365737,0.856354088971729,-3.55967696042839,-10.1702130641192,3.08040121610127,-2.26702075677992,-18.3509508626636
2026-07-22,0.943641261542559,1.83111816293061,-4.53744774281756,0.660068808638652,7.46153014160427,-3.69508939709816,0.923189815810055,2.72115419738685,0.991470239941653,1.25595657504972,-0.206581897275635,-12.1935837707407,0.834664924758157,4.22529269063977,-5.18051144600208,1.04510635720523,-0.143377354399907,-6.9198633156956,1.04299447622833,-2.1286562623719,-16.355260765375,3.46804652774015,2.54075990454351,-2.8304017495383,0.392284060804132,-2.38608379278613,-24.9919892188929,0.441894809191071,0.521268356590879,-11.7279475506443,0.689706258178021,-0.105390581429396,-8.22653789651502,0.878829140660034,1.93622558785114,-7.37472334068835,1.19380453263233,-6.34910346583863,-9.55846864090441,0.60338835426395,-2.42279717431267,-6.92522041123047,0.680651383366019,-0.330914498681417,-9.4117149843332,0.881321679398767,-2.02251858102579,-8.69755605540095,0.633672138413855,2.28041710697195,-6.62708952622638,2.1892759198585,-8.57096808188155,-13.2583062169276,1.22090410032491,0.171309641975204,-10.8409293769005,1.8664906113877,2.45006318071881,-5.40026115282491,1.46759320969225,-1.36630493312871,-11.3451522890106,0.835979739322848,-5.33462240986285,-13.4773629822302,3.09091307983861,-1.49940177949284,-16.5844799921414
2026-07-23,0.965893981289682,8.16882637038066,5.93595636746075,0.69645544084134,5.91819013400036,-1.90782449787713,0.967904455484063,6.9388438001856,7.97571487301471,1.28105366420411,3.40036091363312,-5.65621588413719,0.849173577645937,5.11774279116117,-1.25783976361681,1.13957564733589,11.0718168855449,9.92048835825608,1.08066992872883,5.68197137140118,-3.81797679274054,3.5596066986159,8.1370837235978,6.66548302769249,0.397317631029208,3.87377084442707,-13.5582953717215,0.457347614718668,5.20237251048372,-3.21096332553155,0.702860446596467,5.22432413913472,0.325380775750466,0.889712032235294,3.98808692543163,-2.66422378810052,1.19915895019985,-3.62160138396766,-7.7937125679903,0.608009842710654,0.663135810131789,-3.03772809726173,0.695879287445214,5.56350702703268,0.0449916704108807,0.882228679310606,2.05580622894462,-2.94702888195749,0.645983054613826,5.57538186209299,0.00906847235854001,2.10162594432813,-5.51910681277833,-11.7197234380699,1.29355999143679,6.65224180921963,0.0433861362960875,1.92005618794311,4.57327757618015,-0.574999120015296,1.48631764989038,2.37835643454307,-5.36126490795395,0.833331266357273,-2.1193304937641,-10.0927083588519,3.17735828544127,2.53169826742031,-9.50025862592197
2026-07-24,0.959292665168113,2.25053523533078,0.928639244009755,0.683645623626067,-4.7442919513194,-14.5003594315118,0.977688955137339,2.8043663761486,4.77159067713406,1.26012367889524,-5.35861427690365,-16.4367008472204,0.824908228187168,-5.21974662750052,-13.6394633580355,1.20793377420139,5.11144128242614,5.85539672288126,1.07360644558822,-1.23828806441929,-10.9627899763465,3.45909438575223,-0.84923871524049,-2.62038737803987,0.387344660696381,-3.06117430553868,-21.3152988245556,0.459701980333811,2.62383445822584,-4.15285476029912,0.71695786145445,2.40096421765666,-1.24982307362709,0.875164968997689,-2.95282151530363,-10.5538195589322,1.19159480928575,-8.39000023151576,-15.4877182673524,0.599018713536608,-2.53268212071383,-6.93602050136576,0.702882826898082,3.73607208342554,0.0795876929130354,0.869722543473711,-3.65483144866776,-9.83486520666871,0.656296503208029,2.80121349151915,-1.3078010791036,1.97788010384334,-12.6251969824896,-23.4577023388786,1.29585893281384,-0.302939182752763,-6.84579291953798,1.92997538476817,0.472834303601562,-4.20487159111459,1.46023614845349,-5.13595913862186,-14.6959596176246,0.808702725312834,-9.76438161896283,-21.3506303672892,3.14089764419688,-4.55101674728866,-18.1076389512481
2026-07-27,0.952418349759158,0.905341712708699,0.0217565561846109,0.685521426875776,0.75092831845124,-7.31307207438161,1.01224731908734,3.69470649222348,6.74398083754469,1.23880182486237,-3.34422992519829,-14.5290675118626,0.82171151712512,0.345837232812133,-6.73302469346976,1.17461972380635,-7.28386314959497,-9.09837838781434,1.07137287617199,-1.56775734167444,-11.0227877533823,3.35586623807613,-1.30509047274849,-3.39127418704872,0.379764439132503,-2.44834066078712,-19.9363517071418,0.459889382673775,0.539850242213747,-5.51285857576015,0.706059163122239,-5.93884151569044,-11.7456934473236,0.866873528406239,-1.79874866860723,-9.30123889829507,1.19521163405196,-4.42099575258617,-12.317482063613,0.593811939690481,-1.47734964085605,-5.97664339766903,0.701255060000136,0.83090209352674,-2.26615769870551,0.861385119582447,-1.47229104862466,-7.51154542459614,0.664435838280697,1.15382603439783,-2.19271682259005,1.90797324282254,-4.52653240287709,-15.4361829032058,1.2930996237135,-1.43733703705167,-7.97976162262122,1.92936665013889,-0.729011850196059,-5.28818956848403,1.45131385044159,-1.29233396236851,-10.1403515013195,0.807525626217023,-4.42070759474508,-16.1830876327742,3.11581931414615,-3.32770575645102,-16.8333700722419
2026-07-28,0.911764502065635,-6.77744568164267,-10.0867142575973,0.665327912448354,-5.49540760538486,-15.4152236179634,1.01125591623207,-3.96783285608934,-2.3497057817943,1.17177945363623,-11.6463314104473,-27.3085168323839,0.791997475690685,-5.84067759160457,-14.9166078743107,1.11386372274227,-13.9754930529259,-20.8177725935321,1.02945198060631,-8.58266182761188,-21.1547179711146,3.10997221513489,-8.92260171799068,-14.2217951524773,0.359304146151824,-9.38440861019119,-30.3543810324166,0.444292079936008,-6.22556964544379,-14.4691401483362,0.692704271762838,-7.45868725165336,-15.636645264904,0.833917170789681,-7.47271284473393,-17.556988865316,1.15061367280946,-13.2667071886176,-26.2083279223586,0.569345763262312,-7.25406334875164,-14.2928234769077,0.688520814648435,-3.77488973947699,-8.10863792942145,0.822487939342954,-10.3607841067125,-20.2827337838735,0.647255824893377,-6.99814515910011,-12.8821982641868,1.76694092404067,-14.6565981293627,-31.4103597039599,1.23868385992149,-10.1448700577785,-20.4914991657703,1.84436573190439,-8.61825544986454,-16.3207116499704,1.38140508135991,-11.9667336011376,-25.5624150434761,0.758364338551623,-15.3271977968281,-33.3359418072595,2.93636965511776,-15.557290251103,-35.6990251530849
2026-07-29,0.855599040500362,-12.9475525921247,-20.9203203146447,0.694140982210418,-0.347809025535882,-9.02395879311375,0.996977804107235,-4.63706864241716,-4.78707266244452,1.08616159229873,-17.3188250830707,-39.4937248841085,0.762452973301546,-3.36164757502525,-12.7118638358362,1.04754244149658,-15.7915672109864,-28.1495507515435,0.9866522008308,-11.544399137319,-27.9570511692864,2.77701648403919,-20.7914518352656,-33.9915112478817,0.335344969812369,-15.3252157808513,-42.1308649119892,0.420417674427051,-10.4493588019537,-22.3031512140352,0.66730971874691,-12.4415290689201,-25.055465345572,0.80456160748547,-5.99526494773832,-17.389355466276,1.07541887542586,-16.9715812599499,-36.0021706922736,0.540700420081717,-9.23465890161276,-19.2929169960793,0.671845486587485,-6.49008006991242,-12.9541762621195,0.781572711627343,-13.9128535012657,-28.7135172846072,0.623586690095341,-10.7440326492466,-20.3585133832241,1.62727930154822,-16.2862143991256,-38.552886802339,1.17729885445266,-16.6689075870292,-33.2461510556073,1.73405278298734,-10.5366337831793,-21.7297007265849,1.31316551296187,-14.3435915161847,-32.8161886452381,0.690798788773591,-18.377563965906,-42.9637731741674,2.75118149863498,-19.376112844541,-46.6496728939324
2026-07-30,0.801253573160584,-8.27236677182602,-18.4058163050199,0.698032516865678,-6.86526148621907,-17.9453497594235,0.976565321180286,-3.27923178582369,-4.5864693951537,1.0172114967229,-15.6138977838562,-42.2968173876515,0.722475093723688,-8.54903172403787,-20.8363938404857,1.01283044753017,-8.9692047488967,-23.1277867546931,0.953580745516141,-6.40567905319893,-23.285246417583,2.46995788573969,-20.999201516204,-41.5004860305116,0.316362482788857,-13.0712642859903,-42.8927345251016,0.399836564351053,-8.96661731200269,-23.185201679513,0.664334186982927,-6.63390396786267,-20.1629656430186,0.783232979990637,-5.16260621819981,-17.4854036995631,1.01570161240904,-16.3125198054592,-40.4601555622769,0.518979150394977,-5.9170119285263,-17.1006392242367,0.660728601213519,-3.39800931604912,-10.3835444363281,0.759165619772618,-10.6006614776577,-28.0114053031184,0.616372362815376,-5.04672580918611,-15.2986341544948,1.48302319147058,-19.8379420094581,-49.4026930911389,1.1074049448494,-15.649447298839,-37.1118497000262,1.63936204325557,-8.43001088956177,-21.7609538083685,1.26485067749228,-13.2209260282414,-35.4581244254898,0.632169891987809,-16.6029301491919,-46.0036889998326,2.51203734447496,-19.9759431410908,-53.9748771860693
2026-07-31,0.797590195195971,-0.104685596211858,-8.62323641874517,0.755156028831756,6.96521747551328,1.05206360755773,0.984263876006664,0.765319370660591,-0.0933912953479231,1.02732747065152,2.22590651905008,-17.1632331580612,0.73016658961544,2.15354705538805,-6.98807422577381,1.01640283210749,0.380354682972309,-11.1724825229672,0.963300990223283,2.30754333430198,-10.7241526333033,2.41818078529698,0.792210654874318,-14.0723644442329,0.321264091090235,1.17120679450053,-21.8535253798153,0.405811814299758,2.64816531100749,-7.74295203985385,0.675543532828002,1.85113810584643,-8.64807019098841,0.795036023982721,2.57230220171891,-6.70181559439752,1.03403303411023,3.94000256229119,-12.326489777008,0.527330359764341,3.49718544623699,-4.30593012537529,0.660873496137371,1.02583707346063,-4.62627680753241,0.765829166373739,3.06919341929125,-9.4217115098164,0.631360819894425,0.0995318160746784,-8.68165279094008,1.50410023450577,3.48764147040357,-16.4200840767884,1.13484491293088,2.65068894157157,-12.5257428316099,1.66753568734445,4.01969603206995,-4.99760334763576,1.33704701240256,7.89760893866272,-4.94671767190095,0.633839551598573,2.06850597496146,-19.2979594523515,2.55544294686231,3.57136950024302,-19.4188894275015
2026-08-03,0.805866174529387,1.93660928377926,-4.84728971560233,0.83643281356732,11.2762216180332,10.5255744582392,0.988595235485739,0.215181036782348,-0.488362088503864,1.06354557524506,5.90828316576739,-8.33345149740156,0.778155917907342,4.94153849338614,-1.12009235949698,1.03061734207151,1.96366705051225,-7.51844297706706,0.96359260500094,3.81233777170811,-6.20502315180132,2.3917115936908,1.32269216366426,-11.4922513856209,0.328759745791994,4.46702922348086,-13.6039871329621,0.417915590844249,3.08403437397446,-5.02500295111001,0.683523854430657,0.540836156001873,-8.86593636058778,0.806421223894827,3.70001670527607,-3.11296366988503,1.04749106553612,1.66037217031365,-12.6860089751732,0.526074459671423,-0.707899820746173,-8.35421320421147,0.6553029788734,0.546891214427436,-4.3822256447034,0.768398558996659,1.68213356067922,-9.08205746685776,0.639106542077731,-1.0083118779611,-9.4415036304835,1.50634812843322,2.40043896299523,-14.7329211446479,1.16086371101827,2.77870482847347,-9.74593409171363,1.65124210167554,1.13501842524239,-6.81509054858927,1.3419104576556,1.31197665203345,-10.5886929547164,0.637603428139166,1.98866779915092,-16.4521372581832,2.61445821474513,3.81157677757786,-15.1649415194672
2026-08-04,0.850546262332437,8.06615805618749,5.44519695330321,0.890923680294752,10.5698635263922,13.7007055968792,1.02192120386847,5.08805607548106,6.31599323271338,1.12576171919109,12.0947640827349,5.20430861183069,0.833134554040612,5.79522931987805,2.59705039522621,1.09047323642739,6.65600261578923,1.15594535718488,0.988541208294464,7.83260613369481,2.31446599699786,2.4367317097936,5.08643084525779,-3.95039942827731,0.360270897378104,10.6348615789138,0.0487018321972925,0.450863920469605,7.60299741173486,3.61148251064528,0.710409604668139,5.8792660241995,0.176482357707776,0.813659706777825,2.45730975195558,-2.83010419177879,1.06388558823723,2.5090231894557,-9.29735527165634,0.529436191715628,1.08473779836668,-5.28554647093522,0.661034490497207,3.23398497735736,0.122306326524502,0.780100670227016,3.34321462407842,-4.87168547274056,0.658732731942484,2.71549820770879,-3.56085756049966,1.5306667627038,4.53299175115586,-8.65099896322193,1.19666490415555,5.24068964710191,-3.62707087990313,1.63522147372056,1.13527478116811,-5.61090837322243,1.34609335111459,2.2213786818863,-7.53214394649333,0.64905902836651,3.84334410607491,-10.8257204746577,2.65688667021825,1.89577935402221,-14.7691549116432
2026-08-05,0.90156333032124,8.85831279160393,9.78532891187334,0.927557268350096,8.71839829208563,14.5853470549907,1.0481435681495,4.89678645432901,7.73020878412265,1.24460871867139,18.3230126122736,19.724162383146,0.882631956408911,7.04837798338499,6.81880591600833,1.16802736678008,9.11999980752216,7.7753551514031,1.01301243841337,6.11998915629547,3.38608250182363,2.53803515939294,9.19169903232851,5.04781298154343,0.378125309790815,6.07146239342269,-1.50184424772021,0.475075507500472,7.97784344679895,7.38626208258404,0.7290945747187,6.92961950743987,4.49234166763818,0.826924971434878,4.25062307939719,1.17703575229415,1.11007215335294,3.9153500067551,-4.99968279898227,0.537713407147688,2.48968111492031,-2.23034008723222,0.66800389484634,4.57729983121917,3.50239052123421,0.801637204084651,5.3927488679335,0.251143758045911,0.680662777254721,6.61790757374713,3.72377390547922,1.55710885790071,5.21741957296025,-4.43611923911602,1.25272189138489,8.83873869932236,4.65104901902835,1.66993354516349,3.70343124347306,-0.804731132602053,1.36016910623752,4.79276528660958,-1.87180252849195,0.661666289184896,4.58187596520839,-6.63560836378729,2.81705364401584,8.07237858701158,-2.55280660477899
