"date","전공정_idx","전자부품_idx","전선_idx","mem_idx","후공정_idx","반도체장비_idx","건설_idx","로봇_idx","지주_idx","SW_idx","인프라_idx","자동차_idx","이차전지_idx","태양광_idx","optic_idx","반도체소재_idx","조선_idx","방산_idx","증권_idx","원전_idx","로봇2_idx","강관_idx","스페이스1_idx"
2026-05-27,239.449975097398,287.683651535502,246.870293683131,218.32062351809,187.584927733778,145.792181540323,134.088717797048,156.699766857104,155.21717938123,120.207811495413,154.04066473594,162.196491533436,152.69509987074,145.14347966608,194.002701274261,107.70891743989,126.948291288652,109.264555064234,103.76985208279,96.2302851318321,117.344236500286,100.941265561032,119.305170604778
2026-05-28,225.841057965785,308.830347613781,228.136183088593,221.451220695625,173.767089108624,143.21491666208,130.378388248323,152.537918785526,149.440149291292,117.50676664111,147.35676574695,161.906375934676,162.955503828182,141.539997066482,169.546700418031,103.784246313084,119.416670790756,107.420445554808,100.276783039147,93.0898621781489,111.78025367333,98.3669411945426,111.64636378594
2026-05-29,218.843365914665,355.690067779501,218.085363731332,219.557834621303,169.434360078486,134.03654271481,134.682751075907,173.942605408145,157.490809301916,131.40797513369,145.422467598933,181.604540574,151.177745486792,137.841719369409,160.77117009802,99.8741532062538,116.906514924505,104.135850155131,99.6861487343724,93.4668920863978,110.828156233742,92.2920825506729,103.661504967014
2026-06-01,206.014729432816,341.542998958093,230.379310797851,230.897681013157,168.208874526842,131.569309101544,126.694977948538,206.406402506938,161.61479353528,150.312726119355,150.171995836193,182.674541500868,147.57851087325,137.549099760752,146.211637094498,96.3217455489819,116.875610364086,102.5428667464,101.945132028846,92.176099371628,109.783384946331,89.5127869582764,95.4286361094168
2026-06-02,202.899814957031,296.652613327632,224.138385646421,234.645525388214,168.712579780627,126.343256674795,122.609767607929,205.259299501566,157.321854905144,145.441413025827,137.807816384692,176.490879121357,146.257938976812,130.267040365546,141.345570838266,92.8320079289745,111.292690375835,95.4312948663634,98.6950448822368,87.3605706966761,105.593355645259,85.8883325012193,92.2255235426794
2026-06-04,253.514146403683,291.90378621107,211.813970580784,233.470745998671,176.964699933825,139.947593927166,123.603356132797,179.664317280001,161.366838062295,133.075025152321,136.956496462554,171.290854938989,148.720114840168,131.660121494045,151.650138731021,100.928827438165,110.942857770445,93.6717918508679,101.219820220516,88.7128510832294,99.3701043141218,86.9910535592886,92.6961899198568
2026-06-05,235.058529039694,289.870156553043,197.077909537752,212.581242633591,171.860067031932,137.324263224996,120.476116751077,167.463343154243,150.307987339341,127.370939632152,131.964228523973,167.230861105716,135.130313605473,124.098210205554,137.225682715204,94.9827488638339,109.723751911106,92.9927961875475,99.6205991482808,85.6786815033824,92.5068188596324,85.0319095930262,86.3747133970777
2026-06-08,211.704305409754,275.923660303271,183.376693543577,200.807922561975,151.888696626798,126.148184837861,111.976875990652,153.429355277345,136.105178003786,126.738290797292,123.489705426598,150.51158098154,119.281878961824,110.790814884426,124.959238863488,86.2527656825877,100.953759741452,85.6685193317169,89.4425835023424,76.5912552842162,84.7747710727189,82.5383523958416,81.7041006113315
2026-06-09,246.270864183038,305.280244157264,196.617119060065,218.848527913971,167.111205092627,144.057401428761,115.998495761222,151.228962540505,138.622103875647,127.696794043941,131.358277554025,145.68535541922,120.055006284571,111.058314988513,135.802087895993,94.1171775260851,101.838039049212,87.1242383217327,95.0818825059084,80.8563854402693,87.1833338564954,82.8271439502481,84.4142280612618
2026-06-10,259.404175729702,286.168510164212,191.793559238995,204.167833294161,172.624650444325,142.7788339082,116.832576191004,143.526153163302,137.108405014086,118.106091023124,133.301173137322,141.134202801036,117.761143765375,112.638296900945,118.769393352801,96.6874740367845,105.146804953768,91.3127282302686,93.1464216422979,81.0793016971127,85.0335627447519,84.2118272068507,84.9064212226081
2026-06-11,281.227602587111,293.815396907123,194.755963009926,207.963830389842,205.950714577255,154.612179979063,114.431735637466,150.987944089078,137.671147991838,117.268107393835,130.907428792631,143.655409457099,117.391816339205,116.633991894831,123.689394984439,107.153919150069,103.062118817226,89.7429281747775,93.7301977122983,79.1307328307606,85.6666643190212,82.2906953484222,91.6740242985507
2026-06-12,292.703461186608,287.247233431871,182.748707273472,219.197579707011,208.03559210031,169.204237997275,121.842755433662,154.598569419571,145.062330012419,123.394559792051,136.980545862834,145.630021141135,122.094850059481,118.16741075336,131.466825176223,112.64762144954,108.072088096938,94.4743880961068,97.241131068659,96.668246559201,93.0490055375711,85.8064090299163,87.7092523111329
2026-06-15,285.607713250025,322.182987541976,189.467550127971,228.615549459937,205.887873463505,166.691948036332,129.984861543034,159.426352403552,152.485927651046,124.291224417346,150.439713809012,157.550833120421,125.269450267544,117.76663178019,131.694177590748,113.242251952215,117.886981357397,97.1441752483397,99.2822237430787,90.3189094577774,93.6702796080503,88.0794945834483,81.148435188466
2026-06-16,277.488398121733,331.228412202207,194.097104219232,231.380616912024,197.027434479647,167.842037851344,145.308099306482,151.41393743184,155.382727328032,121.470523221264,150.255742622908,156.568389200479,120.830447115715,128.420619715536,135.268268386545,110.416128435971,118.172971024394,104.442591391753,100.771430442329,91.759542523843,93.0879863661542,90.6915182876469,77.7873413726526
2026-06-17,270.710520561892,332.177762108646,222.424209491905,243.32362680446,192.385616444184,167.501692778992,134.418880116349,151.47881861817,155.556150255176,120.456613799457,149.49570683133,150.553606806918,122.041148322398,124.619835336908,127.795667242016,114.925838264365,123.760288086721,102.093450349539,97.2432340454946,90.3354503709053,91.9990682709852,93.9178749155812,73.4025585131402
2026-06-18,273.434080866925,345.558815752098,223.56995257291,254.885353406962,193.139417474428,171.305242711051,125.858541388285,146.336146969762,150.661507932546,115.901371214197,144.184549970115,144.738337934794,116.354332134016,115.20760726193,123.166685394347,112.925578007472,116.17187340767,97.1253824528336,94.3796157547851,87.872594636134,86.4309663015884,92.0507403428248,68.7205370170283
2026-06-19,255.482161643792,336.393358825609,206.371645272169,252.306272189156,186.892963177756,161.50865781418,119.591161740871,138.293280872618,151.657002857675,112.627407210523,145.615138972233,144.229689713077,115.1414929733,110.90008989369,115.302006935878,105.868549527156,115.636001084161,92.8873147977657,93.8321699183064,83.5597366529484,82.3724105771373,86.002438565024,63.7618607441976
2026-06-22,275.125248770665,327.23724542189,200.384201823408,270.379816804075,192.530869496939,171.120441715846,121.940373570119,140.045652628111,153.29231730023,110.423088207435,140.898244033526,136.025081995894,112.07780117138,108.985814311165,112.757353166614,108.446935924537,108.715544147497,91.9080346193912,90.0683243213997,80.9854264811434,78.7160862405057,83.5847062658047,60.1661458804795
2026-06-23,244.258764379581,288.063928083354,196.200093659998,233.694526556684,172.158362784147,152.034099154054,106.805239565737,123.361166301445,142.587203041145,102.585553989749,132.404219151996,121.519558969562,99.5099737195623,98.299877763322,102.242326834845,98.4545217557169,100.401588923471,86.4127434333824,84.3470261543294,74.6320300260932,69.4528157086518,78.8132753434718,53.1604542963674
2026-06-24,248.624126630486,280.642772119232,192.976624490559,243.597429686649,169.760728866142,157.038158039975,107.719486942019,125.152727353896,144.725308258633,102.136132671709,129.275660954351,120.556735715598,101.077592632876,96.8698379450106,104.15707427239,97.5692877680927,101.051365090966,87.604170190467,83.3146654749268,75.811712228265,71.81731346187,78.5443678539032,53.6397713452795
2026-06-25,247.29782051676,281.50984845204,181.190848982819,255.826029024445,157.331712992282,152.618498939341,106.978104881593,122.842320956467,156.009616182995,102.563238011404,128.797317287568,120.052482088729,96.4943177024769,96.7374248987281,100.551261790566,95.8659995917833,99.6681118014183,84.1419148557466,86.8356032410898,73.5223404176854,68.8648868271995,75.2835178539224,49.4506970615188
2026-06-26,256.777802181761,276.082386839255,179.806924086525,237.145566124774,156.18598669847,157.668509179023,101.528799102281,114.58123188521,148.407742664621,101.211240075094,119.842297532038,113.892762813868,90.3068450005819,89.0693767498639,92.4992613836668,93.943121731262,94.9218364876595,79.9209411637779,80.8765185204667,67.8182028179666,63.6638935565142,71.119082680291,46.839846445424
2026-06-29,263.172136026418,277.934141537158,192.869648672663,229.900778167273,158.579817350932,160.436987911237,112.471222008311,120.876261077986,146.817993629923,104.8696161553,127.921018520794,119.006592471703,105.547718814496,101.14165465779,97.367756152383,100.348637842776,102.114794400815,84.704850246971,86.9966767187524,75.2956991955247,71.3500081513538,76.1594189942727,51.8040222046337
2026-06-30,290.441730740638,296.792780851986,213.376445927293,237.123639067273,163.33743242826,181.81175256268,110.384279401567,124.552746485775,148.717540364006,101.712693997302,135.286860433158,117.876016256802,99.2852766457484,101.179407146506,94.6779202628754,102.798250160514,98.886296167511,81.3290001014877,87.9667059275092,73.9187597457372,71.0345317851669,72.4588286432067,54.6024672187091
2026-07-01,313.923338418962,302.148856474532,265.030934634624,229.827980995337,171.129659527812,189.433129633866,120.114226476146,120.377340765493,144.754759561903,102.792331572728,146.945345740383,117.44461166667,97.7368737233708,109.887671432119,99.6453116875555,105.234088222949,105.15224281777,86.8632788127807,89.5537767296183,77.6601991714146,71.219684075337,75.0659150003847,59.6685461548796
2026-07-02,274.6830670476,272.48021179876,243.405230770167,202.666461196938,148.67074525195,171.010654316385,115.16696594113,114.169175970324,135.295407257897,103.618599294439,135.636920309928,115.458273451493,91.8562607546538,101.148602083008,86.3792930837771,93.5319638339582,100.48195447347,86.6473568885375,85.8552894609317,74.1121901815696,64.452401031758,70.7218263940474,52.4536462371843
2026-07-03,263.40133549585,270.832660289668,245.049385326012,218.013313023029,152.860100825049,169.275166067712,113.469697019728,113.917243803685,137.694244853017,101.942060326695,129.921758764513,116.944642298991,91.5899697333054,97.3352234735843,88.3881317839799,92.571867333866,101.238983428244,88.4014674719271,92.4167646911536,73.4881307299101,65.6418949661199,70.4542139344674,53.8728300587994
2026-07-06,246.509025475526,254.720068589538,244.527053241251,216.314924209255,148.542278299675,159.087489738858,116.037190907351,111.453179779569,138.324105643781,101.685434526613,123.51875854706,118.272282578588,88.8061218677663,92.6962613524711,82.6358718819097,90.6525860017125,102.348044673096,88.6559050531584,95.9668705572501,72.8159850896967,64.7208600121683,69.8414541544525,52.6843651123169
2026-07-07,228.725107219917,236.264659108412,222.81501237377,201.680436805342,143.231145279693,149.744638171412,113.224264180292,109.787315278445,130.781656227989,103.240479863525,116.585178526562,114.076748712103,86.7915697371196,91.7557528049177,79.7254625876723,88.1174321992441,92.7717244979765,84.9512514375571,92.7469488799564,69.4420618676763,61.7576804234677,68.2401227875525,48.1030691943827
2026-07-08,215.104615048846,214.476144630367,200.604288075057,188.261718686889,135.636258117609,138.416037513056,104.56378957334,107.065442177497,122.820895248999,100.170826115065,106.414327948482,109.837426069151,80.3255933751767,84.9580152542802,74.4742838332835,82.5929914481189,86.2191121334739,78.0315769180506,89.0503334021431,63.6586258802288,56.3511891881236,65.2927344391668,43.6396356981197
2026-07-09,228.325241965811,218.379842568411,198.309244795818,192.76626140233,142.236766744496,139.253887086232,105.393180153517,105.122783427228,120.564057941924,98.5212204777988,107.901269162313,106.496119447198,79.516214618658,86.9484606070404,77.161500098122,84.635926823656,83.6735356495754,76.4811386136225,85.3241409653151,63.2910979770621,58.7006084804723,65.0971948873338,44.147641463914
2026-07-10,263.329967712226,228.111150917243,220.091199613039,203.075410327737,161.455187413215,162.898930789402,111.98769262594,109.136313069237,128.869276882011,102.73825078298,114.072909925948,109.49453803068,87.2508234138784,91.6765111512838,91.8824171591954,91.1465274588871,88.7303742726409,80.92498169766,91.2415338443232,67.8797207880877,61.8621426247222,67.5243163118501,48.3328635816115
2026-07-13,256.338946838493,198.756603728842,211.164115083375,177.602754011933,151.769515307787,154.587351350797,104.251030759673,104.932263601598,119.007982963554,99.5304323707312,104.081985183338,107.155448052392,88.5794640130909,94.4240705224592,83.8122186136131,90.1675800372785,85.3338726987554,77.3715715726184,89.0024154919761,64.3556081508858,57.8337015544475,65.4536131530713,43.8412200156167
2026-07-14,285.759079333427,194.982434001649,206.821485721189,179.420381244793,151.256733244116,161.163465484952,101.585891050241,102.370820043611,115.440578536097,98.3549235803223,105.042603653552,102.166804166796,81.2113100617337,87.0553591880555,83.96706533182,87.0654934108011,81.1558798313139,74.4936192128417,84.0302433158267,62.0954507148329,55.3153163252392,64.5108259327733,42.5557129755693
2026-07-15,293.578477257497,222.591199358815,215.106699414284,199.01426087261,159.705752610692,171.208137239317,105.610038810945,109.377025951539,121.845727288431,101.063805823512,110.76638127296,106.256139936176,85.720256025322,93.3099201792024,92.4685193295039,91.7714009804633,85.1417066411234,77.877015911319,89.877904056446,63.5403275256297,59.1626608669702,66.0681354226746,44.6194693018238
2026-07-16,268.439554924984,206.887748611315,195.757536527591,179.680098167409,149.969572619319,164.02096917371,100.707722264386,99.7979595463074,117.712671378626,103.143539134492,105.587548524216,102.889816423492,83.6372543720783,87.6599055435873,82.5427179858717,88.0344255921133,85.8939031342732,77.153266378655,87.8575667014321,61.2497080894589,54.8033764066751,65.3642591358706,41.9429663713303
2026-07-20,239.403584917687,195.237644352869,176.127554711122,172.676966382208,138.874232012428,149.944828473329,96.5478289848092,93.7524365980434,112.302829239686,98.399212756182,99.201718429482,98.1637213301412,75.8808257354316,88.1746681432318,77.4101494777839,84.9617690295873,79.3631223741278,72.5610334822279,83.0492587914348,57.0825685173738,51.1952075912426,62.8743323276293,39.5750495186032
2026-07-21,235.5182032771,200.312005739723,185.825430870398,179.504310659446,140.49364136314,153.442151978242,98.4638279270661,98.5107392394557,115.367420060683,100.446660892516,102.565701406856,99.505486185958,76.052721586883,89.4247323240452,79.4330925355022,84.125571973379,81.835358540119,73.19420409107,83.5373203903907,58.2017317868755,53.8735409665956,62.9147102984154,39.4247029373897
2026-07-22,223.366404735941,200.347108327038,200.834285723323,178.164882248592,134.714959515948,142.948618865095,103.393416900341,106.98130720217,121.463815141862,104.631250902096,104.671548039139,104.942662093111,77.3524129911816,89.2700513935031,81.3998321229787,83.9728829014425,85.9992753176636,74.9510922442504,82.5136007321562,60.7575064692913,61.7731364145208,63.8865857244124,40.0422832775394
2026-07-23,223.969402189349,211.378307871587,222.943178332542,187.280452876295,137.529438930004,144.191511894334,115.67396989942,110.980585196316,127.214696727759,113.608776548387,116.074577995923,109.458697417792,86.3593503166984,107.201829885832,85.9520071225764,88.3971615924902,91.7077161936483,81.4097472521047,85.361835265869,65.5565399321987,62.7328930526603,69.9341857031241,43.5269257477223
